plate,well,dye,sample,target
CDH5,G9,SYBR,1717,CDH5
CDH5,G10,SYBR,1955,CDH5
CDH5,G11,SYBR,1720,CDH5
CDH5,G12,SYBR,1956,CDH5
CDH5,G13,SYBR,1722,CDH5
CDH5,G14,SYBR,1957,CDH5
CDH5,G15,SYBR,827,CDH5
CDH5,G16,SYBR,1958,CDH5
CDH5,G17,SYBR,266,CDH5
CDH5,G18,SYBR,1959,CDH5
CDH5,G19,SYBR,127,CDH5
CDH5,G20,SYBR,1960,CDH5
CDH5,G21,SYBR,315,CDH5
CDH5,G22,SYBR,1961,CDH5
CDH5,G23,SYBR,126,CDH5
CDH5,G24,SYBR,1962,CDH5
CDH5,H1,SYBR,1928,CDH5
CDH5,H2,SYBR,2748,CDH5
CDH5,H3,SYBR,1929,CDH5
CDH5,H4,SYBR,2253,CDH5
CDH5,H5,SYBR,1931,CDH5
CDH5,H6,SYBR,2257,CDH5
CDH5,H7,SYBR,1932,CDH5
CDH5,H8,SYBR,2704,CDH5
CDH5,H9,SYBR,1933,CDH5
CDH5,H10,SYBR,2705,CDH5
CDH5,H11,SYBR,1934,CDH5
CDH5,H12,SYBR,2706,CDH5
CDH5,H13,SYBR,1935,CDH5
CDH5,H14,SYBR,2752,CDH5
CDH5,H15,SYBR,1936,CDH5
CDH5,H16,SYBR,2753,CDH5
CDH5,H17,SYBR,1937,CDH5
CDH5,H18,SYBR,2754,CDH5
CDH5,H19,SYBR,1938,CDH5
CDH5,H20,SYBR,2755,CDH5
CDH5,H21,SYBR,1774,CDH5
CDH5,H22,SYBR,2756,CDH5
CDH5,H23,SYBR,1775,CDH5
CDH5,H24,SYBR,2757,CDH5
CDH5,I1,SYBR,318,CDH5
CDH5,I2,SYBR,1963,CDH5
CDH5,I3,SYBR,130,CDH5
CDH5,I4,SYBR,1964,CDH5
CDH5,I5,SYBR,320,CDH5
CDH5,I6,SYBR,1965,CDH5
CDH5,I7,SYBR,321,CDH5
CDH5,I8,SYBR,1966,CDH5
CDH5,I9,SYBR,323,CDH5
CDH5,I10,SYBR,1967,CDH5
CDH5,I11,SYBR,267,CDH5
CDH5,I12,SYBR,1968,CDH5
CDH5,I13,SYBR,330,CDH5
CDH5,I14,SYBR,2067,CDH5
CDH5,I15,SYBR,332,CDH5
CDH5,I16,SYBR,2068,CDH5
CDH5,I17,SYBR,193,CDH5
CDH5,I18,SYBR,2069,CDH5
CDH5,I19,SYBR,334,CDH5
CDH5,I20,SYBR,2070,CDH5
CDH5,I21,SYBR,116,CDH5
CDH5,I22,SYBR,2071,CDH5
CDH5,I23,SYBR,338,CDH5
CDH5,I24,SYBR,2084,CDH5
CDH5,J1,SYBR,1776,CDH5
CDH5,J2,SYBR,2758,CDH5
CDH5,J3,SYBR,1777,CDH5
CDH5,J4,SYBR,2759,CDH5
CDH5,J5,SYBR,1779,CDH5
CDH5,J6,SYBR,2772,CDH5
CDH5,J7,SYBR,1780,CDH5
CDH5,J8,SYBR,2761,CDH5
CDH5,J9,SYBR,1781,CDH5
CDH5,J10,SYBR,2762,CDH5
CDH5,J11,SYBR,1784,CDH5
CDH5,J12,SYBR,2763,CDH5
CDH5,J13,SYBR,1785,CDH5
CDH5,J14,SYBR,2764,CDH5
CDH5,J15,SYBR,1786,CDH5
CDH5,J16,SYBR,2765,CDH5
CDH5,J17,SYBR,1787,CDH5
CDH5,J18,SYBR,2768,CDH5
CDH5,J19,SYBR,1788,CDH5
CDH5,J20,SYBR,2769,CDH5
CDH5,J21,SYBR,1789,CDH5
CDH5,J22,SYBR,2770,CDH5
CDH5,J23,SYBR,1790,CDH5
CDH5,J24,SYBR,2771,CDH5
CDH5,K1,SYBR,192,CDH5
CDH5,K2,SYBR,2085,CDH5
CDH5,K3,SYBR,772,CDH5
CDH5,K4,SYBR,2086,CDH5
CDH5,K5,SYBR,824,CDH5
CDH5,K6,SYBR,2087,CDH5
CDH5,K7,SYBR,346,CDH5
CDH5,K8,SYBR,2088,CDH5
CDH5,K9,SYBR,1178,CDH5
CDH5,K10,SYBR,2089,CDH5
CDH5,K11,SYBR,769,CDH5
CDH5,K12,SYBR,2090,CDH5
CDH5,K13,SYBR,764,CDH5
CDH5,K14,SYBR,2091,CDH5
CDH5,K15,SYBR,1179,CDH5
CDH5,K16,SYBR,2092,CDH5
CDH5,K17,SYBR,111,CDH5
CDH5,K18,SYBR,2093,CDH5
CDH5,K19,SYBR,194,CDH5
CDH5,K20,SYBR,2015,CDH5
CDH5,K21,SYBR,1751,CDH5
CDH5,K22,SYBR,2016,CDH5
CDH5,K23,SYBR,1752,CDH5
CDH5,K24,SYBR,2017,CDH5
CDH5,L1,SYBR,1791,CDH5
CDH5,L2,SYBR,2760,CDH5
CDH5,L3,SYBR,1792,CDH5
CDH5,L4,SYBR,2774,CDH5
CDH5,L5,SYBR,1793,CDH5
CDH5,L6,SYBR,2775,CDH5
CDH5,L7,SYBR,1794,CDH5
CDH5,L8,SYBR,2776,CDH5
CDH5,L9,SYBR,1795,CDH5
CDH5,L10,SYBR,2777,CDH5
CDH5,L11,SYBR,1796,CDH5
CDH5,L12,SYBR,2778,CDH5
CDH5,L13,SYBR,1797,CDH5
CDH5,L14,SYBR,2780,CDH5
CDH5,L15,SYBR,1798,CDH5
CDH5,L16,SYBR,2781,CDH5
CDH5,L17,SYBR,1799,CDH5
CDH5,L18,SYBR,2782,CDH5
CDH5,L19,SYBR,1800,CDH5
CDH5,L20,SYBR,2783,CDH5
CDH5,L21,SYBR,1801,CDH5
CDH5,L22,SYBR,2784,CDH5
CDH5,L23,SYBR,1802,CDH5
CDH5,L24,SYBR,2785,CDH5
CDH5,M1,SYBR,1753,CDH5
CDH5,M2,SYBR,2021,CDH5
CDH5,M3,SYBR,1754,CDH5
CDH5,M4,SYBR,2022,CDH5
CDH5,M5,SYBR,1755,CDH5
CDH5,M6,SYBR,2025,CDH5
CDH5,M7,SYBR,1756,CDH5
CDH5,M8,SYBR,2098,CDH5
CDH5,M9,SYBR,1757,CDH5
CDH5,M10,SYBR,2099,CDH5
CDH5,M11,SYBR,1758,CDH5
CDH5,M12,SYBR,2100,CDH5
CDH5,M13,SYBR,1759,CDH5
CDH5,M14,SYBR,2101,CDH5
CDH5,M15,SYBR,1760,CDH5
CDH5,M16,SYBR,2102,CDH5
CDH5,M17,SYBR,1761,CDH5
CDH5,M18,SYBR,2103,CDH5
CDH5,M19,SYBR,1762,CDH5
CDH5,M20,SYBR,2104,CDH5
CDH5,M21,SYBR,1763,CDH5
CDH5,M22,SYBR,2105,CDH5
CDH5,M23,SYBR,1764,CDH5
CDH5,M24,SYBR,2106,CDH5
CDH5,N1,SYBR,1803,CDH5
CDH5,N2,SYBR,2786,CDH5
CDH5,N3,SYBR,1804,CDH5
CDH5,N4,SYBR,2788,CDH5
CDH5,N5,SYBR,1805,CDH5
CDH5,N6,SYBR,2793,CDH5
CDH5,N7,SYBR,1806,CDH5
CDH5,N8,SYBR,2794,CDH5
CDH5,N9,SYBR,1810,CDH5
CDH5,N10,SYBR,2795,CDH5
CDH5,N11,SYBR,1811,CDH5
CDH5,N12,SYBR,2796,CDH5
CDH5,N13,SYBR,1812,CDH5
CDH5,N14,SYBR,STD_150000,CDH5
CDH5,N15,SYBR,1813,CDH5
CDH5,N16,SYBR,STD_150000,CDH5
CDH5,N17,SYBR,1815,CDH5
CDH5,N18,SYBR,STD_150000,CDH5
CDH5,N19,SYBR,1816,CDH5
CDH5,N20,SYBR,STD_15000,CDH5
CDH5,N21,SYBR,1818,CDH5
CDH5,N22,SYBR,STD_15000,CDH5
CDH5,N23,SYBR,1819,CDH5
CDH5,N24,SYBR,STD_15000,CDH5
CDH5,O1,SYBR,1765,CDH5
CDH5,O2,SYBR,2107,CDH5
CDH5,O3,SYBR,1766,CDH5
CDH5,O4,SYBR,2108,CDH5
CDH5,O5,SYBR,1767,CDH5
CDH5,O6,SYBR,2110,CDH5
CDH5,O7,SYBR,1769,CDH5
CDH5,O8,SYBR,2112,CDH5
CDH5,O9,SYBR,1770,CDH5
CDH5,O10,SYBR,2114,CDH5
CDH5,O11,SYBR,1771,CDH5
CDH5,O12,SYBR,2115,CDH5
CDH5,O13,SYBR,1772,CDH5
CDH5,O14,SYBR,2116,CDH5
CDH5,O15,SYBR,1773,CDH5
CDH5,O16,SYBR,2118,CDH5
CDH5,O17,SYBR,1879,CDH5
CDH5,O18,SYBR,2119,CDH5
CDH5,O19,SYBR,1880,CDH5
CDH5,O20,SYBR,2121,CDH5
CDH5,O21,SYBR,1881,CDH5
CDH5,O22,SYBR,2122,CDH5
CDH5,O23,SYBR,1882,CDH5
CDH5,O24,SYBR,2159,CDH5
CDH5,P1,SYBR,1820,CDH5
CDH5,P2,SYBR,STD_1500,CDH5
CDH5,P3,SYBR,1821,CDH5
CDH5,P4,SYBR,STD_1500,CDH5
CDH5,P5,SYBR,1822,CDH5
CDH5,P6,SYBR,STD_1500,CDH5
CDH5,P7,SYBR,1823,CDH5
CDH5,P8,SYBR,STD_150,CDH5
CDH5,P9,SYBR,1824,CDH5
CDH5,P10,SYBR,STD_150,CDH5
CDH5,P11,SYBR,1825,CDH5
CDH5,P12,SYBR,STD_150,CDH5
CDH5,P13,SYBR,1826,CDH5
CDH5,P14,SYBR,STD_15,CDH5
CDH5,P15,SYBR,1827,CDH5
CDH5,P16,SYBR,STD_15,CDH5
CDH5,P17,SYBR,1828,CDH5
CDH5,P18,SYBR,STD_15,CDH5
CDH5,P19,SYBR,1829,CDH5
CDH5,P20,SYBR,water,NA
CDH5,P21,SYBR,1830,CDH5
CDH5,P22,SYBR,water,NA
CDH5,P23,SYBR,1831,CDH5
CDH5,P24,SYBR,water,NA
CDCA5,A1,SYBR,1495,CDCA5
CDCA5,A2,SYBR,1832,CDCA5
CDCA5,A3,SYBR,1496,CDCA5
CDCA5,A4,SYBR,1834,CDCA5
CDCA5,A5,SYBR,1497,CDCA5
CDCA5,A6,SYBR,1835,CDCA5
CDCA5,A7,SYBR,1498,CDCA5
CDCA5,A8,SYBR,1836,CDCA5
CDCA5,A9,SYBR,1499,CDCA5
CDCA5,A10,SYBR,1837,CDCA5
CDCA5,A11,SYBR,1500,CDCA5
CDCA5,A12,SYBR,1839,CDCA5
CDCA5,A13,SYBR,1501,CDCA5
CDCA5,A14,SYBR,1840,CDCA5
CDCA5,A15,SYBR,1503,CDCA5
CDCA5,A16,SYBR,1841,CDCA5
CDCA5,A17,SYBR,1507,CDCA5
CDCA5,A18,SYBR,1842,CDCA5
CDCA5,A19,SYBR,1508,CDCA5
CDCA5,A20,SYBR,1844,CDCA5
CDCA5,A21,SYBR,1510,CDCA5
CDCA5,A22,SYBR,1846,CDCA5
CDCA5,A23,SYBR,1511,CDCA5
CDCA5,A24,SYBR,1848,CDCA5
CDCA5,B1,SYBR,1883,CDCA5
CDCA5,B2,SYBR,2160,CDCA5
CDCA5,B3,SYBR,1884,CDCA5
CDCA5,B4,SYBR,2161,CDCA5
CDCA5,B5,SYBR,1885,CDCA5
CDCA5,B6,SYBR,2162,CDCA5
CDCA5,B7,SYBR,1886,CDCA5
CDCA5,B8,SYBR,2163,CDCA5
CDCA5,B9,SYBR,1887,CDCA5
CDCA5,B10,SYBR,2164,CDCA5
CDCA5,B11,SYBR,1888,CDCA5
CDCA5,B12,SYBR,2165,CDCA5
CDCA5,B13,SYBR,1889,CDCA5
CDCA5,B14,SYBR,2166,CDCA5
CDCA5,B15,SYBR,1890,CDCA5
CDCA5,B16,SYBR,2167,CDCA5
CDCA5,B17,SYBR,1891,CDCA5
CDCA5,B18,SYBR,2168,CDCA5
CDCA5,B19,SYBR,1892,CDCA5
CDCA5,B20,SYBR,2169,CDCA5
CDCA5,B21,SYBR,1893,CDCA5
CDCA5,B22,SYBR,2170,CDCA5
CDCA5,B23,SYBR,1894,CDCA5
CDCA5,B24,SYBR,2171,CDCA5
CDCA5,C1,SYBR,1512,CDCA5
CDCA5,C2,SYBR,1849,CDCA5
CDCA5,C3,SYBR,1513,CDCA5
CDCA5,C4,SYBR,1850,CDCA5
CDCA5,C5,SYBR,1514,CDCA5
CDCA5,C6,SYBR,1852,CDCA5
CDCA5,C7,SYBR,1515,CDCA5
CDCA5,C8,SYBR,1853,CDCA5
CDCA5,C9,SYBR,1516,CDCA5
CDCA5,C10,SYBR,1854,CDCA5
CDCA5,C11,SYBR,1517,CDCA5
CDCA5,C12,SYBR,1855,CDCA5
CDCA5,C13,SYBR,1535,CDCA5
CDCA5,C14,SYBR,1856,CDCA5
CDCA5,C15,SYBR,1536,CDCA5
CDCA5,C16,SYBR,1857,CDCA5
CDCA5,C17,SYBR,1538,CDCA5
CDCA5,C18,SYBR,1858,CDCA5
CDCA5,C19,SYBR,1539,CDCA5
CDCA5,C20,SYBR,1859,CDCA5
CDCA5,C21,SYBR,1540,CDCA5
CDCA5,C22,SYBR,1860,CDCA5
CDCA5,C23,SYBR,1541,CDCA5
CDCA5,C24,SYBR,1861,CDCA5
CDCA5,D1,SYBR,1895,CDCA5
CDCA5,D2,SYBR,2172,CDCA5
CDCA5,D3,SYBR,1896,CDCA5
CDCA5,D4,SYBR,939,CDCA5
CDCA5,D5,SYBR,1897,CDCA5
CDCA5,D6,SYBR,1136,CDCA5
CDCA5,D7,SYBR,1898,CDCA5
CDCA5,D8,SYBR,1231,CDCA5
CDCA5,D9,SYBR,1899,CDCA5
CDCA5,D10,SYBR,1687,CDCA5
CDCA5,D11,SYBR,1901,CDCA5
CDCA5,D12,SYBR,2530,CDCA5
CDCA5,D13,SYBR,1902,CDCA5
CDCA5,D14,SYBR,2659,CDCA5
CDCA5,D15,SYBR,1905,CDCA5
CDCA5,D16,SYBR,2660,CDCA5
CDCA5,D17,SYBR,1906,CDCA5
CDCA5,D18,SYBR,2661,CDCA5
CDCA5,D19,SYBR,1907,CDCA5
CDCA5,D20,SYBR,2666,CDCA5
CDCA5,D21,SYBR,1908,CDCA5
CDCA5,D22,SYBR,2709,CDCA5
CDCA5,D23,SYBR,1909,CDCA5
CDCA5,D24,SYBR,2710,CDCA5
CDCA5,E1,SYBR,1542,CDCA5
CDCA5,E2,SYBR,1939,CDCA5
CDCA5,E3,SYBR,1693,CDCA5
CDCA5,E4,SYBR,1940,CDCA5
CDCA5,E5,SYBR,1694,CDCA5
CDCA5,E6,SYBR,1941,CDCA5
CDCA5,E7,SYBR,1695,CDCA5
CDCA5,E8,SYBR,1942,CDCA5
CDCA5,E9,SYBR,1696,CDCA5
CDCA5,E10,SYBR,1943,CDCA5
CDCA5,E11,SYBR,1697,CDCA5
CDCA5,E12,SYBR,1944,CDCA5
CDCA5,E13,SYBR,1698,CDCA5
CDCA5,E14,SYBR,1945,CDCA5
CDCA5,E15,SYBR,1699,CDCA5
CDCA5,E16,SYBR,1946,CDCA5
CDCA5,E17,SYBR,1700,CDCA5
CDCA5,E18,SYBR,1947,CDCA5
CDCA5,E19,SYBR,1701,CDCA5
CDCA5,E20,SYBR,1948,CDCA5
CDCA5,E21,SYBR,1702,CDCA5
CDCA5,E22,SYBR,1949,CDCA5
CDCA5,E23,SYBR,1686,CDCA5
CDCA5,E24,SYBR,1950,CDCA5
CDCA5,F1,SYBR,1910,CDCA5
CDCA5,F2,SYBR,2711,CDCA5
CDCA5,F3,SYBR,1912,CDCA5
CDCA5,F4,SYBR,2712,CDCA5
CDCA5,F5,SYBR,1914,CDCA5
CDCA5,F6,SYBR,2713,CDCA5
CDCA5,F7,SYBR,1915,CDCA5
CDCA5,F8,SYBR,2714,CDCA5
CDCA5,F9,SYBR,1916,CDCA5
CDCA5,F10,SYBR,2715,CDCA5
CDCA5,F11,SYBR,1917,CDCA5
CDCA5,F12,SYBR,2718,CDCA5
CDCA5,F13,SYBR,1918,CDCA5
CDCA5,F14,SYBR,2719,CDCA5
CDCA5,F15,SYBR,1919,CDCA5
CDCA5,F16,SYBR,2738,CDCA5
CDCA5,F17,SYBR,1920,CDCA5
CDCA5,F18,SYBR,2742,CDCA5
CDCA5,F19,SYBR,1921,CDCA5
CDCA5,F20,SYBR,2743,CDCA5
CDCA5,F21,SYBR,1922,CDCA5
CDCA5,F22,SYBR,2745,CDCA5
CDCA5,F23,SYBR,1924,CDCA5
CDCA5,F24,SYBR,2746,CDCA5
CDCA5,G1,SYBR,1677,CDCA5
CDCA5,G2,SYBR,1951,CDCA5
CDCA5,G3,SYBR,1672,CDCA5
CDCA5,G4,SYBR,1952,CDCA5
CDCA5,G5,SYBR,520,CDCA5
CDCA5,G6,SYBR,1953,CDCA5
CDCA5,G7,SYBR,1716,CDCA5
CDCA5,G8,SYBR,1954,CDCA5
CDCA5,G9,SYBR,1717,CDCA5
CDCA5,G10,SYBR,1955,CDCA5
CDCA5,G11,SYBR,1720,CDCA5
CDCA5,G12,SYBR,1956,CDCA5
CDCA5,G13,SYBR,1722,CDCA5
CDCA5,G14,SYBR,1957,CDCA5
CDCA5,G15,SYBR,827,CDCA5
CDCA5,G16,SYBR,1958,CDCA5
CDCA5,G17,SYBR,266,CDCA5
CDCA5,G18,SYBR,1959,CDCA5
CDCA5,G19,SYBR,127,CDCA5
CDCA5,G20,SYBR,1960,CDCA5
CDCA5,G21,SYBR,315,CDCA5
CDCA5,G22,SYBR,1961,CDCA5
CDCA5,G23,SYBR,126,CDCA5
CDCA5,G24,SYBR,1962,CDCA5
CDCA5,H1,SYBR,1928,CDCA5
CDCA5,H2,SYBR,2748,CDCA5
CDCA5,H3,SYBR,1929,CDCA5
CDCA5,H4,SYBR,2253,CDCA5
CDCA5,H5,SYBR,1931,CDCA5
CDCA5,H6,SYBR,2257,CDCA5
CDCA5,H7,SYBR,1932,CDCA5
CDCA5,H8,SYBR,2704,CDCA5
CDCA5,H9,SYBR,1933,CDCA5
CDCA5,H10,SYBR,2705,CDCA5
CDCA5,H11,SYBR,1934,CDCA5
CDCA5,H12,SYBR,2706,CDCA5
CDCA5,H13,SYBR,1935,CDCA5
CDCA5,H14,SYBR,2752,CDCA5
CDCA5,H15,SYBR,1936,CDCA5
CDCA5,H16,SYBR,2753,CDCA5
CDCA5,H17,SYBR,1937,CDCA5
CDCA5,H18,SYBR,2754,CDCA5
CDCA5,H19,SYBR,1938,CDCA5
CDCA5,H20,SYBR,2755,CDCA5
CDCA5,H21,SYBR,1774,CDCA5
CDCA5,H22,SYBR,2756,CDCA5
CDCA5,H23,SYBR,1775,CDCA5
CDCA5,H24,SYBR,2757,CDCA5
CDCA5,I1,SYBR,318,CDCA5
CDCA5,I2,SYBR,1963,CDCA5
CDCA5,I3,SYBR,130,CDCA5
CDCA5,I4,SYBR,1964,CDCA5
CDCA5,I5,SYBR,320,CDCA5
CDCA5,I6,SYBR,1965,CDCA5
CDCA5,I7,SYBR,321,CDCA5
CDCA5,I8,SYBR,1966,CDCA5
CDCA5,I9,SYBR,323,CDCA5
CDCA5,I10,SYBR,1967,CDCA5
CDCA5,I11,SYBR,267,CDCA5
CDCA5,I12,SYBR,1968,CDCA5
CDCA5,I13,SYBR,330,CDCA5
CDCA5,I14,SYBR,2067,CDCA5
CDCA5,I15,SYBR,332,CDCA5
CDCA5,I16,SYBR,2068,CDCA5
CDCA5,I17,SYBR,193,CDCA5
CDCA5,I18,SYBR,2069,CDCA5
CDCA5,I19,SYBR,334,CDCA5
CDCA5,I20,SYBR,2070,CDCA5
CDCA5,I21,SYBR,116,CDCA5
CDCA5,I22,SYBR,2071,CDCA5
CDCA5,I23,SYBR,338,CDCA5
CDCA5,I24,SYBR,2084,CDCA5
CDCA5,J1,SYBR,1776,CDCA5
CDCA5,J2,SYBR,2758,CDCA5
CDCA5,J3,SYBR,1777,CDCA5
CDCA5,J4,SYBR,2759,CDCA5
CDCA5,J5,SYBR,1779,CDCA5
CDCA5,J6,SYBR,2772,CDCA5
CDCA5,J7,SYBR,1780,CDCA5
CDCA5,J8,SYBR,2761,CDCA5
CDCA5,J9,SYBR,1781,CDCA5
CDCA5,J10,SYBR,2762,CDCA5
CDCA5,J11,SYBR,1784,CDCA5
CDCA5,J12,SYBR,2763,CDCA5
CDCA5,J13,SYBR,1785,CDCA5
CDCA5,J14,SYBR,2764,CDCA5
CDCA5,J15,SYBR,1786,CDCA5
CDCA5,J16,SYBR,2765,CDCA5
CDCA5,J17,SYBR,1787,CDCA5
CDCA5,J18,SYBR,2768,CDCA5
CDCA5,J19,SYBR,1788,CDCA5
CDCA5,J20,SYBR,2769,CDCA5
CDCA5,J21,SYBR,1789,CDCA5
CDCA5,J22,SYBR,2770,CDCA5
CDCA5,J23,SYBR,1790,CDCA5
CDCA5,J24,SYBR,2771,CDCA5
CDCA5,K1,SYBR,192,CDCA5
CDCA5,K2,SYBR,2085,CDCA5
CDCA5,K3,SYBR,772,CDCA5
CDCA5,K4,SYBR,2086,CDCA5
CDCA5,K5,SYBR,824,CDCA5
CDCA5,K6,SYBR,2087,CDCA5
CDCA5,K7,SYBR,346,CDCA5
CDCA5,K8,SYBR,2088,CDCA5
CDCA5,K9,SYBR,1178,CDCA5
CDCA5,K10,SYBR,2089,CDCA5
CDCA5,K11,SYBR,769,CDCA5
CDCA5,K12,SYBR,2090,CDCA5
CDCA5,K13,SYBR,764,CDCA5
CDCA5,K14,SYBR,2091,CDCA5
CDCA5,K15,SYBR,1179,CDCA5
CDCA5,K16,SYBR,2092,CDCA5
CDCA5,K17,SYBR,111,CDCA5
CDCA5,K18,SYBR,2093,CDCA5
CDCA5,K19,SYBR,194,CDCA5
CDCA5,K20,SYBR,2015,CDCA5
CDCA5,K21,SYBR,1751,CDCA5
CDCA5,K22,SYBR,2016,CDCA5
CDCA5,K23,SYBR,1752,CDCA5
CDCA5,K24,SYBR,2017,CDCA5
CDCA5,L1,SYBR,1791,CDCA5
CDCA5,L2,SYBR,2760,CDCA5
CDCA5,L3,SYBR,1792,CDCA5
CDCA5,L4,SYBR,2774,CDCA5
CDCA5,L5,SYBR,1793,CDCA5
CDCA5,L6,SYBR,2775,CDCA5
CDCA5,L7,SYBR,1794,CDCA5
CDCA5,L8,SYBR,2776,CDCA5
CDCA5,L9,SYBR,1795,CDCA5
CDCA5,L10,SYBR,2777,CDCA5
CDCA5,L11,SYBR,1796,CDCA5
CDCA5,L12,SYBR,2778,CDCA5
CDCA5,L13,SYBR,1797,CDCA5
CDCA5,L14,SYBR,2780,CDCA5
CDCA5,L15,SYBR,1798,CDCA5
CDCA5,L16,SYBR,2781,CDCA5
CDCA5,L17,SYBR,1799,CDCA5
CDCA5,L18,SYBR,2782,CDCA5
CDCA5,L19,SYBR,1800,CDCA5
CDCA5,L20,SYBR,2783,CDCA5
CDCA5,L21,SYBR,1801,CDCA5
CDCA5,L22,SYBR,2784,CDCA5
CDCA5,L23,SYBR,1802,CDCA5
CDCA5,L24,SYBR,2785,CDCA5
CDCA5,M1,SYBR,1753,CDCA5
CDCA5,M2,SYBR,2021,CDCA5
CDCA5,M3,SYBR,1754,CDCA5
CDCA5,M4,SYBR,2022,CDCA5
CDCA5,M5,SYBR,1755,CDCA5
CDCA5,M6,SYBR,2025,CDCA5
CDCA5,M7,SYBR,1756,CDCA5
CDCA5,M8,SYBR,2098,CDCA5
CDCA5,M9,SYBR,1757,CDCA5
CDCA5,M10,SYBR,2099,CDCA5
CDCA5,M11,SYBR,1758,CDCA5
CDCA5,M12,SYBR,2100,CDCA5
CDCA5,M13,SYBR,1759,CDCA5
CDCA5,M14,SYBR,2101,CDCA5
CDCA5,M15,SYBR,1760,CDCA5
CDCA5,M16,SYBR,2102,CDCA5
CDCA5,M17,SYBR,1761,CDCA5
CDCA5,M18,SYBR,2103,CDCA5
CDCA5,M19,SYBR,1762,CDCA5
CDCA5,M20,SYBR,2104,CDCA5
CDCA5,M21,SYBR,1763,CDCA5
CDCA5,M22,SYBR,2105,CDCA5
CDCA5,M23,SYBR,1764,CDCA5
CDCA5,M24,SYBR,2106,CDCA5
CDCA5,N1,SYBR,1803,CDCA5
CDCA5,N2,SYBR,2786,CDCA5
CDCA5,N3,SYBR,1804,CDCA5
CDCA5,N4,SYBR,2788,CDCA5
CDCA5,N5,SYBR,1805,CDCA5
CDCA5,N6,SYBR,2793,CDCA5
CDCA5,N7,SYBR,1806,CDCA5
CDCA5,N8,SYBR,2794,CDCA5
CDCA5,N9,SYBR,1810,CDCA5
CDCA5,N10,SYBR,2795,CDCA5
CDCA5,N11,SYBR,1811,CDCA5
CDCA5,N12,SYBR,2796,CDCA5
CDCA5,N13,SYBR,1812,CDCA5
CDCA5,N14,SYBR,STD_150000,CDCA5
CDCA5,N15,SYBR,1813,CDCA5
CDCA5,N16,SYBR,STD_150000,CDCA5
CDCA5,N17,SYBR,1815,CDCA5
CDCA5,N18,SYBR,STD_150000,CDCA5
CDCA5,N19,SYBR,1816,CDCA5
CDCA5,N20,SYBR,STD_15000,CDCA5
CDCA5,N21,SYBR,1818,CDCA5
CDCA5,N22,SYBR,STD_15000,CDCA5
CDCA5,N23,SYBR,1819,CDCA5
CDCA5,N24,SYBR,STD_15000,CDCA5
CDCA5,O1,SYBR,1765,CDCA5
CDCA5,O2,SYBR,2107,CDCA5
CDCA5,O3,SYBR,1766,CDCA5
CDCA5,O4,SYBR,2108,CDCA5
CDCA5,O5,SYBR,1767,CDCA5
CDCA5,O6,SYBR,2110,CDCA5
CDCA5,O7,SYBR,1769,CDCA5
CDCA5,O8,SYBR,2112,CDCA5
CDCA5,O9,SYBR,1770,CDCA5
CDCA5,O10,SYBR,2114,CDCA5
CDCA5,O11,SYBR,1771,CDCA5
CDCA5,O12,SYBR,2115,CDCA5
CDCA5,O13,SYBR,1772,CDCA5
CDCA5,O14,SYBR,2116,CDCA5
CDCA5,O15,SYBR,1773,CDCA5
CDCA5,O16,SYBR,2118,CDCA5
CDCA5,O17,SYBR,1879,CDCA5
CDCA5,O18,SYBR,2119,CDCA5
CDCA5,O19,SYBR,1880,CDCA5
CDCA5,O20,SYBR,2121,CDCA5
CDCA5,O21,SYBR,1881,CDCA5
CDCA5,O22,SYBR,2122,CDCA5
CDCA5,O23,SYBR,1882,CDCA5
CDCA5,O24,SYBR,2159,CDCA5
CDCA5,P1,SYBR,1820,CDCA5
CDCA5,P2,SYBR,STD_1500,CDCA5
CDCA5,P3,SYBR,1821,CDCA5
CDCA5,P4,SYBR,STD_1500,CDCA5
CDCA5,P5,SYBR,1822,CDCA5
CDCA5,P6,SYBR,STD_1500,CDCA5
CDCA5,P7,SYBR,1823,CDCA5
CDCA5,P8,SYBR,STD_150,CDCA5
CDCA5,P9,SYBR,1824,CDCA5
CDCA5,P10,SYBR,STD_150,CDCA5
CDCA5,P11,SYBR,1825,CDCA5
CDCA5,P12,SYBR,STD_150,CDCA5
CDCA5,P13,SYBR,1826,CDCA5
CDCA5,P14,SYBR,STD_15,CDCA5
CDCA5,P15,SYBR,1827,CDCA5
CDCA5,P16,SYBR,STD_15,CDCA5
CDCA5,P17,SYBR,1828,CDCA5
CDCA5,P18,SYBR,STD_15,CDCA5
CDCA5,P19,SYBR,1829,CDCA5
CDCA5,P20,SYBR,water,NA
CDCA5,P21,SYBR,1830,CDCA5
CDCA5,P22,SYBR,water,NA
CDCA5,P23,SYBR,1831,CDCA5
CDCA5,P24,SYBR,water,NA
CD44,A1,SYBR,1495,CD44
CD44,A2,SYBR,1832,CD44
CD44,A3,SYBR,1496,CD44
CD44,A4,SYBR,1834,CD44
CD44,A5,SYBR,1497,CD44
CD44,A6,SYBR,1835,CD44
CD44,A7,SYBR,1498,CD44
CD44,A8,SYBR,1836,CD44
CD44,A9,SYBR,1499,CD44
CD44,A10,SYBR,1837,CD44
CD44,A11,SYBR,1500,CD44
CD44,A12,SYBR,1839,CD44
CD44,A13,SYBR,1501,CD44
CD44,A14,SYBR,1840,CD44
